"","x","y","id"
"1079",1027869,-39691.04,"22055"
"1080",1020753,-39074.81,"22055"
"1081",1034438,-22246.88,"22055"
"1082",NA,NA,"22055"
"1083",1201970,-21823.83,"22095"
"1084",1214000,-27684.19,"22095"
"1085",1201740,-44585.92,"22095"
"1086",1193512,-50323.06,"22095"
"1087",1189329,-51863.46,"22095"
"1088",1188244,-53477.22,"22095"
"1089",1188326,-55503.97,"22095"
"1090",1189372,-65705.99,"22095"
"1091",1178187,-66198.02,"22095"
"1092",1177409,-64472.36,"22095"
"1093",1176302,-59351.64,"22095"
"1094",1174757,-49998.03,"22095"
"1095",1177397,-48306.98,"22095"
"1096",1179046,-35452.46,"22095"
"1097",1179842,-29371.87,"22095"
"1098",1185150,-32114.53,"22095"
"1099",1186219,-32366.48,"22095"
"1100",1187173,-32245.04,"22095"
"1101",1188405,-31538.09,"22095"
"1102",1189740,-30279.12,"22095"
"1103",1190984,-28473.82,"22095"
"1104",1192570,-25356.07,"22095"
"1105",1193221,-24827.52,"22095"
"1106",1195445,-23744.51,"22095"
"1107",1201970,-21823.83,"22095"
"1108",NA,NA,"22095"
"1109",1189372,-65705.99,"22089"
"1110",1188326,-55503.97,"22089"
"1111",1188244,-53477.22,"22089"
"1112",1189329,-51863.46,"22089"
"1113",1193512,-50323.06,"22089"
"1114",1201740,-44585.92,"22089"
"1115",1214000,-27684.19,"22089"
"1116",1214263,-52531.09,"22089"
"1117",1214350,-56391.16,"22089"
"1118",1215108,-61944.86,"22089"
"1119",1215662,-63774.59,"22089"
"1120",1218442,-68450.08,"22089"
"1121",1224148,-72177.17,"22089"
"1122",1222200,-81367.44,"22089"
"1123",1221583,-83037.98,"22089"
"1124",1220003,-87311.62,"22089"
"1125",1209247,-87409.59,"22089"
"1126",1208074,-87100.08,"22089"
"1127",1207216,-85852.43,"22089"
"1128",1207213,-85186.85,"22089"
"1129",1202495,-78600.72,"22089"
"1130",1194455,-69323.87,"22089"
"1131",1189372,-65705.99,"22089"
"1132",NA,NA,"22089"
"1133",1214000,-27684.19,"22051"
"1134",1217328,-28299.99,"22051"
"1135",1230660,-31627.74,"22051"
"1136",1229648,-49783.61,"22051"
"1137",1235791,-58845.79,"22051"
"1138",1240766,-64268.19,"22051"
"1139",1236637,-70745.64,"22051"
"1140",1234568,-78126.55,"22051"
"1141",1235466,-81783.92,"22051"
"1142",1238400,-86055.58,"22051"
"1143",1240205,-88344.34,"22051"
"1144",1243784,-95055.22,"22051"
"1145",1244243,-97159.16,"22051"
"1146",1244969,-113844.1,"22051"
"1147",1240114,-115253.8,"22051"
"1148",1234349,-112457.4,"22051"
"1149",1227047,-100688.6,"22051"
"1150",1227693,-98636.94,"22051"
"1151",1227686,-97505.95,"22051"
"1152",1226851,-89669.21,"22051"
"1153",1226632,-88812.54,"22051"
"1154",1225619,-88124.31,"22051"
"1155",1222482,-87292.63,"22051"
"1156",1220003,-87311.63,"22051"
"1157",1221583,-83037.98,"22051"
"1158",1222200,-81367.44,"22051"
"1159",1224148,-72177.17,"22051"
"1160",1218442,-68450.08,"22051"
"1161",1215662,-63774.59,"22051"
"1162",1215108,-61944.86,"22051"
"1163",1214350,-56391.16,"22051"
"1164",1214263,-52531.09,"22051"
"1165",1214000,-27684.19,"22051"
"1166",NA,NA,"22051"
"1167",1236380,-140512.4,"22051"
"1168",1236459,-140572.8,"22051"
"1169",1239148,-140171.8,"22051"
"1170",1241349,-137886.8,"22051"
"1171",1247119,-133782.9,"22051"
"1172",1247934,-133936.1,"22051"
"1173",1248063,-134262.7,"22051"
"1174",1247988,-134525.6,"22051"
"1175",1247452,-135321.4,"22051"
"1176",1241170,-139648.6,"22051"
"1177",1235713,-144887.6,"22051"
"1178",1234754,-145786.3,"22051"
"1179",1234720,-145818.2,"22051"
"1180",1236380,-140512.4,"22051"
"1181",NA,NA,"22051"
"1182",1230660,-31627.74,"22071"
"1183",1241150,-36076.85,"22071"
"1184",1250381,-31060.69,"22071"
"1185",1252642,-30283.39,"22071"
"1186",1271383,-32530.85,"22071"
"1187",1276639,-34471.71,"22071"
"1188",1277234,-34884.71,"22071"
"1189",1272911,-39609.2,"22071"
"1190",1259680,-47352.6,"22071"
"1191",1255142,-52357.27,"22071"
"1192",1250241,-67036.9,"22071"
"1193",1240766,-64268.19,"22071"
"1194",1235791,-58845.79,"22071"
"1195",1229648,-49783.62,"22071"
"1196",1230660,-31627.74,"22071"
"1197",NA,NA,"22071"
"1198",1179046,-35452.46,"22093"
"1199",1177397,-48306.98,"22093"
"1200",1174757,-49998.03,"22093"
"1201",1176302,-59351.64,"22093"
"1202",1177409,-64472.36,"22093"
"1203",1178187,-66198.02,"22093"
"1204",1155992,-64787.5,"22093"
"1205",1148194,-47030.18,"22093"
"1206",1179046,-35452.46,"22093"
"1207",NA,NA,"22093"
"1208",1255142,-52357.27,"22087"
"1209",1255620,-54802.96,"22087"
"1210",1256463,-57223.55,"22087"
"1211",1257040,-58299.82,"22087"
"1212",1257973,-59007.73,"22087"
"1213",1271407,-66490.33,"22087"
"1214",1274462,-67055.63,"22087"
"1215",1276638,-66870.13,"22087"
"1216",1279016,-65908.93,"22087"
"1217",1280441,-64844.72,"22087"
"1218",1281064,-63096.1,"22087"
"1219",1282442,-56131.74,"22087"
"1220",1282424,-53438.16,"22087"
"1221",1289919,-45792.79,"22087"
"1222",1293321,-44294.44,"22087"
"1223",1297268,-45703.15,"22087"
"1224",1299734,-47843.91,"22087"
"1225",1297601,-48941.13,"22087"
"1226",1296957,-49512.2,"22087"
"1227",1296018,-50367.94,"22087"
"1228",1296011,-52233.99,"22087"
"1229",1296110,-53612.83,"22087"
"1230",1301528,-60022.45,"22087"
"1231",1302576,-60890.57,"22087"
"1232",1307072,-63440.21,"22087"
"1233",1308136,-64041.09,"22087"
"1234",1301225,-74541.5,"22087"
"1235",1297297,-79898.11,"22087"
"1236",1291661,-81790.81,"22087"
"1237",1287416,-79929.58,"22087"
"1238",1277347,-79176.46,"22087"
"1239",1275694,-79608.6,"22087"
"1240",1275934,-82887.47,"22087"
"1241",1276452,-83862.99,"22087"
"1242",1281155,-86705.61,"22087"
"1243",1283404,-87775.48,"22087"
"1244",1285020,-88155.65,"22087"
"1245",1287301,-88093.44,"22087"
"1246",1291863,-92383.85,"22087"
"1247",1292128,-93047.61,"22087"
"1248",1291997,-93459.3,"22087"
"1249",1291418,-92590.55,"22087"
"1250",1288835,-90316.56,"22087"
"1251",1278370,-87365.59,"22087"
"1252",1271761,-80933.69,"22087"
"1253",1270408,-79340.85,"22087"
"1254",1256308,-74987.01,"22087"
"1255",1255211,-75327.31,"22087"
"1256",1254621,-75197.97,"22087"
"1257",1253442,-73696.93,"22087"
"1258",1251464,-69939.72,"22087"
"1259",1250241,-67036.9,"22087"
"1260",1255142,-52357.27,"22087"
"1261",NA,NA,"22087"
"1262",1051599,-51473.35,"22113"
"1263",1051224,-77026.24,"22113"
"1264",1044926,-79566.58,"22113"
"1265",1042925,-80611.93,"22113"
"1266",1037993,-83723.78,"22113"
"1267",1034427,-86843.03,"22113"
"1268",1033958,-88992.64,"22113"
"1269",1035574,-93045.92,"22113"
"1270",1037625,-97330.64,"22113"
"1271",1039406,-97665.32,"22113"
"1272",1048629,-98283.88,"22113"
"1273",1044503,-101763.5,"22113"
"1274",1043988,-101455.5,"22113"
"1275",1038208,-101259.2,"22113"
"1276",1033150,-101794.7,"22113"
"1277",1033100,-101800,"22113"
"1278",1027873,-103938,"22113"
"1279",1024070,-106512.6,"22113"
"1280",1021537,-107119.6,"22113"
"1281",1021304,-107175.3,"22113"
"1282",1020680,-107186.6,"22113"
"1283",1018959,-107217.6,"22113"
"1284",1018494,-107225.9,"22113"
"1285",994317.3,-103146.4,"22113"
"1286",988726.2,-102166.3,"22113"
"1287",988584.8,-102125.8,"22113"
"1288",988896,-89256.9,"22113"
"1289",988844.5,-51208.1,"22113"
"1290",976976.3,-51282.42,"22113"
"1291",987898.7,-45200.4,"22113"
"1292",988954,-45547.47,"22113"
"1293",1007206,-49991.75,"22113"
"1294",1008957,-49455.74,"22113"
"1295",1010830,-48678.43,"22113"
"1296",1012877,-47367.47,"22113"
"1297",1020753,-39074.81,"22113"
"1298",1027869,-39691.04,"22113"
"1299",1035804,-42613.11,"22113"
"1300",1041804,-47119.03,"22113"
"1301",1051599,-51473.35,"22113"
"1302",NA,NA,"22113"
"1303",1109123,-48353.74,"22045"
"1304",1123104,-51912.61,"22045"
"1305",1120193,-57922.29,"22045"
"1306",1099284,-59857.15,"22045"
"1307",1084541,-61174.91,"22045"
"1308",1076273,-72242.05,"22045"
"1309",1060416,-86156.5,"22045"
"1310",1051224,-77026.24,"22045"
"1311",1051599,-51473.35,"22045"
"1312",1052955,-47193.36,"22045"
"1313",1057179,-47252.63,"22045"
"1314",1070832,-43156.44,"22045"
"1315",1072685,-42117.21,"22045"
"1316",1073957,-41823.05,"22045"
"1317",1076717,-41802.6,"22045"
"1318",1080177,-42679.02,"22045"
"1319",1080998,-43051.64,"22045"
"1320",1097604,-48532.62,"22045"
"1321",1109123,-48353.74,"22045"
"1322",NA,NA,"22045"
"1323",1048629,-98283.88,"22045"
"1324",1055932,-95984.22,"22045"
"1325",1058239,-95546.06,"22045"
"1326",1061429,-96129.88,"22045"
"1327",1076417,-103446.3,"22045"
"1328",1076691,-103857.9,"22045"
"1329",1076459,-104607.5,"22045"
"1330",1070799,-111892.9,"22045"
"1331",1069652,-112574.1,"22045"
"1332",1065854,-113592.2,"22045"
"1333",1064208,-113053.4,"22045"
"1334",1045887,-103394.9,"22045"
"1335",1044503,-101763.5,"22045"
"1336",1048629,-98283.88,"22045"
"1337",NA,NA,"22045"
"1338",1148194,-47030.18,"22007"
"1339",1155992,-64787.5,"22007"
"1340",1144578,-86086.1,"22007"
"1341",1137362,-95989.7,"22007"
"1342",1135570,-87911.23,"22007"
"1343",1136056,-80779.73,"22007"
"1344",1136133,-76586.55,"22007"
"1345",1135462,-75128.61,"22007"
"1346",1134320,-73823.34,"22007"
"1347",1132362,-72722.28,"22007"
"1348",1131371,-72658.22,"22007"
"1349",1127192,-71673.79,"22007"
"1350",1125810,-70252.29,"22007"
"1351",1120937,-60056.12,"22007"
"1352",1120193,-57922.29,"22007"
"1353",1123104,-51912.61,"22007"
"1354",1134477,-47653.07,"22007"
"1355",1148194,-47030.18,"22007"
"1356",NA,NA,"22007"
"1357",976976.3,-51282.42,"22023"
"1358",988844.5,-51208.1,"22023"
"1359",988896,-89256.9,"22023"
"1360",988584.8,-102125.8,"22023"
"1361",985103,-101126.2,"22023"
"1362",976338.6,-97833.05,"22023"
"1363",968425,-94071.79,"22023"
"1364",964039.1,-91983.51,"22023"
"1365",957347.6,-88519.33,"22023"
"1366",954187.5,-87118.92,"22023"
"1367",954076,-87069.44,"22023"
"1368",943071.2,-83117.22,"22023"
"1369",934496.4,-80697.73,"22023"
"1370",929663,-79886.45,"22023"
"1371",925742.7,-79793.53,"22023"
"1372",905628.4,-80615.77,"22023"
"1373",899505.7,-81218.08,"22023"
"1374",890122.2,-82287.88,"22023"
"1375",885437.5,-82864.8,"22023"
"1376",879780.4,-84000.59,"22023"
"1377",879494.6,-84089.95,"22023"
"1378",878951.3,-84259.83,"22023"
"1379",877438.8,-84732.55,"22023"
"1380",874205.9,-86273.88,"22023"
"1381",872279.1,-87491.22,"22023"
"1382",870423.3,-88961.23,"22023"
"1383",870439.5,-64163.88,"22023"
"1384",882057.9,-49137.56,"22023"
"1385",882246.3,-48997.08,"22023"
"1386",939366.6,-49440.02,"22023"
"1387",939374.3,-51039.08,"22023"
"1388",952103.4,-51089.27,"22023"
"1389",976976.3,-51282.42,"22023"
"1390",NA,NA,"22023"
"1391",1240766,-64268.19,"22075"
"1392",1250241,-67036.9,"22075"
"1393",1251464,-69939.72,"22075"
"1394",1253442,-73696.93,"22075"
"1395",1254621,-75197.97,"22075"
"1396",1255211,-75327.31,"22075"
"1397",1256308,-74987.01,"22075"
"1398",1270408,-79340.85,"22075"
"1399",1271761,-80933.69,"22075"
"1400",1278370,-87365.59,"22075"
"1401",1288835,-90316.56,"22075"
"1402",1291418,-92590.55,"22075"
"1403",1291997,-93459.3,"22075"
"1404",1290230,-92306.78,"22075"
"1405",1287227,-90496.39,"22075"
"1406",1278881,-89774.55,"22075"
"1407",1276959,-90839.63,"22075"
"1408",1273776,-93289.73,"22075"
"1409",1272899,-95949.63,"22075"
"1410",1271549,-105092.9,"22075"
"1411",1271596,-105626.3,"22075"
"1412",1272260,-106431.2,"22075"
"1413",1275036,-108416.2,"22075"
"1414",1292653,-118669.4,"22075"
"1415",1295567,-118609.9,"22075"
"1416",1303079,-118547.5,"22075"
"1417",1322894,-125152.3,"22075"
"1418",1327822,-131808.5,"22075"
"1419",1330260,-135509.2,"22075"
"1420",1334081,-137938.8,"22075"
"1421",1337761,-136453.9,"22075"
"1422",1338476,-136741.1,"22075"
"1423",1339148,-137452.3,"22075"
"1424",1340667,-140883.7,"22075"
"1425",1340673,-140896.7,"22075"
"1426",1340643,-141023.7,"22075"
"1427",1340299,-142497.7,"22075"
"1428",1340278,-142590.4,"22075"
"1429",1338383,-146517.2,"22075"
"1430",1335058,-153272.2,"22075"
"1431",1326041,-158156.4,"22075"
"1432",1319979,-154068.4,"22075"
"1433",1306554,-153881.9,"22075"
"1434",1296340,-141025.5,"22075"
"1435",1296334,-141019.1,"22075"
"1436",1296074,-140737.2,"22075"
"1437",1294827,-139387.9,"22075"
"1438",1294685,-139233.9,"22075"
"1439",1293665,-138452.4,"22075"
"1440",1293637,-138430.4,"22075"
"1441",1293217,-138255.8,"22075"
"1442",1290417,-137091.4,"22075"
"1443",1288342,-136228,"22075"
"1444",1275039,-130721.7,"22075"
"1445",1272932,-130060.5,"22075"
"1446",1272540,-129937.5,"22075"
"1447",1270498,-129402,"22075"
"1448",1269709,-129194.9,"22075"
"1449",1269572,-129178.6,"22075"
"1450",1269112,-129124,"22075"
"1451",1267118,-128886.9,"22075"
"1452",1264247,-128544.7,"22075"
"1453",1258979,-123358.6,"22075"
"1454",1260305,-121279.1,"22075"
"1455",1260666,-120504.6,"22075"
"1456",1260715,-119489.9,"22075"
"1457",1260626,-118900.9,"22075"
"1458",1258813,-111344.6,"22075"
"1459",1258731,-111008.8,"22075"
"1460",1258132,-110685.8,"22075"
"1461",1257233,-110201.1,"22075"
"1462",1255982,-110400.5,"22075"
"1463",1254670,-110910.2,"22075"
"1464",1252183,-112319.1,"22075"
"1465",1250592,-114105.6,"22075"
"1466",1249312,-115796.8,"22075"
"1467",1247097,-115933.5,"22075"
"1468",1246194,-115279,"22075"
"1469",1244969,-113844.1,"22075"
"1470",1244243,-97159.16,"22075"
"1471",1243784,-95055.22,"22075"
"1472",1240205,-88344.33,"22075"
"1473",1238400,-86055.57,"22075"
"1474",1235466,-81783.92,"22075"
"1475",1234568,-78126.55,"22075"
"1476",1236637,-70745.65,"22075"
"1477",1240766,-64268.19,"22075"
"1478",NA,NA,"22075"
"1479",1099284,-59857.14,"22101"
"1480",1108679,-74337.35,"22101"
"1481",1124348,-82303.22,"22101"
"1482",1135570,-87911.23,"22101"
"1483",1137362,-95989.7,"22101"
"1484",1119187,-112876.5,"22101"
"1485",1117029,-112818,"22101"
"1486",1112998,-111864.5,"22101"
"1487",1094000,-106986.4,"22101"
"1488",1093343,-103182.3,"22101"
"1489",1092876,-100028.7,"22101"
"1490",1091718,-95777.8,"22101"
"1491",1085039,-84446.16,"22101"
"1492",1083937,-83662.28,"22101"
"1493",1073824,-82984.74,"22101"
"1494",1072373,-83117.53,"22101"
"1495",1060416,-86156.5,"22101"
"1496",1076273,-72242.05,"22101"
"1497",1084541,-61174.91,"22101"
"1498",1099284,-59857.14,"22101"
"1499",NA,NA,"22101"
"1500",1189372,-65705.99,"22057"
"1501",1194455,-69323.87,"22057"
"1502",1202495,-78600.72,"22057"
"1503",1207213,-85186.85,"22057"
"1504",1207216,-85852.43,"22057"
"1505",1208074,-87100.08,"22057"
"1506",1209247,-87409.59,"22057"
"1507",1220003,-87311.62,"22057"
"1508",1222482,-87292.63,"22057"
"1509",1225619,-88124.3,"22057"
"1510",1226632,-88812.55,"22057"
"1511",1226851,-89669.21,"22057"
"1512",1227686,-97505.94,"22057"
"1513",1227693,-98636.94,"22057"
"1514",1227047,-100688.6,"22057"
"1515",1234349,-112457.4,"22057"
"1516",1240114,-115253.8,"22057"
"1517",1239709,-127852.3,"22057"
"1518",1233695,-134720.2,"22057"
"1519",1236380,-140512.4,"22057"
"1520",1234720,-145818.2,"22057"
"1521",1233653,-146816.7,"22057"
"1522",1233338,-147111.5,"22057"
"1523",1226951,-152009,"22057"
"1524",1226618,-152264,"22057"
"1525",1226343,-152399.9,"22057"
"1526",1221861,-154609.8,"22057"
"1527",1210258,-157956.2,"22057"
"1528",1209723,-157883.1,"22057"
"1529",1209709,-157810.8,"22057"
"1530",1209600,-157234.7,"22057"
"1531",1211951,-155916.2,"22057"
"1532",1214030,-155630.8,"22057"
"1533",1215118,-155450.1,"22057"
"1534",1216079,-155034.8,"22057"
"1535",1218479,-153953.2,"22057"
"1536",1218961,-153705.2,"22057"
"1537",1220765,-151836.8,"22057"
"1538",1220705,-149778.6,"22057"
"1539",1216944,-141442.8,"22057"
"1540",1215400,-139137.8,"22057"
"1541",1212445,-134860.7,"22057"
"1542",1210793,-133542.3,"22057"
"1543",1207457,-133922.4,"22057"
"1544",1205484,-136329.3,"22057"
"1545",1203515,-142654,"22057"
"1546",1206447,-130547,"22057"
"1547",1206052,-125323,"22057"
"1548",1205538,-123667.9,"22057"
"1549",1204184,-122133.7,"22057"
"1550",1186720,-102686.5,"22057"
"1551",1163742,-79022.52,"22057"
"1552",1162462,-78809.5,"22057"
"1553",1161798,-79074.89,"22057"
"1554",1144578,-86086.1,"22057"
"1555",1155992,-64787.5,"22057"
"1556",1178187,-66198.02,"22057"
"1557",1189372,-65705.99,"22057"
"1558",NA,NA,"22057"
"1559",1144578,-86086.1,"22109"
"1560",1161798,-79074.89,"22109"
"1561",1162462,-78809.5,"22109"
"1562",1163742,-79022.52,"22109"
"1563",1186720,-102686.5,"22109"
"1564",1204184,-122133.7,"22109"
"1565",1205538,-123667.9,"22109"
"1566",1206052,-125323,"22109"
"1567",1206447,-130547,"22109"
"1568",1203515,-142654,"22109"
"1569",1188755,-142026.8,"22109"
"1570",1180513,-150569.5,"22109"
"1571",1181379,-156739.6,"22109"
"1572",1161593,-160379.2,"22109"
"1573",1118823,-138218.1,"22109"
"1574",1116477,-136226.9,"22109"
"1575",1113304,-132620.3,"22109"
"1576",1113504,-131836.9,"22109"
"1577",1118929,-129113.3,"22109"
"1578",1125629,-125609.6,"22109"
"1579",1126573,-124579.9,"22109"
"1580",1126292,-122401.2,"22109"
"1581",1125093,-118933.9,"22109"
"1582",1124549,-117651.4,"22109"
"1583",1124183,-117226.1,"22109"
"1584",1119187,-112876.5,"22109"
"1585",1137362,-95989.7,"22109"
"1586",1144578,-86086.1,"22109"
"1587",NA,NA,"22109"
